dog_id, age, weight, sex, kind, color, neuter, thumnail, profile, careAddr, careNm, special, find_place , find_date , end_date
N447513202000774,2020(년생),2.28(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091109684_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109684.jpg,경상북도 경산시 용성면 사양지길 95 (용성면) ,경산시유기동물보호소,생후 60일/ 과수원 농막 밑에서 구조,압량 신월리,20200909,20200921
N447513202000773,2020(년생),1.98(Kg),F,믹스견,흰색/ 갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091109627_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109627.jpg,경상북도 경산시 용성면 사양지길 95 (용성면) ,경산시유기동물보호소,생후 60일/ 과수원 농막 밑에서 구조,압량 신월리,20200909,20200921
N447513202000772,2020(년생),1.5(Kg),F,믹스견,압량 신월리,N,http://www.animal.go.kr/files/shelter/2020/07/202009091109286_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109286.jpg,경상북도 경산시 용성면 사양지길 95 (용성면) ,경산시유기동물보호소,생후 60일/ 과수원 농막 밑에서 구조,압량 신월리,20200909,20200921
N447513202000771,2020(년생),1.92(Kg),F,믹스견,갈색/ 블랙마스크,N,http://www.animal.go.kr/files/shelter/2020/07/202009091109694_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109694.jpg,경상북도 경산시 용성면 사양지길 95 (용성면) ,경산시유기동물보호소,생후 60일/ 과수원 농막 밑에서 구조,압량 신월리,20200909,20200921
N447502202001497,2020(년생),1(Kg),F,믹스견,아이보리황,N,http://www.animal.go.kr/files/shelter/2020/07/202009091409455_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091409455.jpg,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,군부대인근에서 구조/엄청큰눈 예쁜얼굴/귀에 황색점무늬,경상북도 포항시 남구 오천읍 용덕리 2-15 해병대제1사단 인근,20200909,20200921
N447502202001495,2020(년생),2(Kg),F,믹스견,황백,N,http://www.animal.go.kr/files/shelter/2020/07/202009091209341_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091209341.jpg,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,두마리 함께 구조/똘똘해 보이는 눈빛/조금 큰귀가 접혀있는 사랑스러운 아이,경상북도 포항시 남구 연일읍 철강로71 삼도한솔 인근,20200909,20200921
N447502202001494,2020(년생),2.5(Kg),M,믹스견,아이보리 황,N,http://www.animal.go.kr/files/shelter/2020/07/202009091209895[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091209895[1].jpg,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,두마리 함께 구조/핑크코에 살짝 점있음/특징있는 얼굴/복실복실한 털,경상북도 포항시 남구 연일읍 철강로71 삼도한솔 인근,20200909,20200921
N447502202001492,2020(년생),2(Kg),F,믹스견,아이보리,N,http://www.animal.go.kr/files/shelter/2020/07/20200909080941_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909080941.jpg,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,2~3개월추정/살짝 접힌귀/귀끝색만 좀더 진함/약간경계하나 온순함,경상북도 포항시 북구 청하면 이가리 492,20200909,20200921
N446498202000277,2015(년생),6(Kg),M,믹스견,연갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009090909186_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090909186.jpg,전라남도 장성군 장성읍 구암길 46-24 (장성읍) ,우남동물병원,7~8마리 배회 중인 들개 중 1마리 포획,진원면 나노산단2로 185,20200909,20200921
N446496202000208,2019(년생),6(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091609517_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091609517.jpg,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,학교동물임시보호센터,믹스견/갈색/암/1세/6kg추정,함평군 학교면 중천포로 486-3,20200909,20200924
N446495202000374,2020(년생),4(Kg),F,닥스훈트,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009090909599_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090909599.jpeg,전라남도 무안군 청계면 독골길 10-5 (청계면) ,유기동물보호소,경계함/ 7살정도 됨,몽탄면 영산강로 2528,20200909,20200921
N446488202000384,2020(년생),4(Kg),F,믹스견,흰색/갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091709852_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709852.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견,고흥군 풍양면사무소,20200909,20200921
N446488202000383,2020(년생),4(Kg),F,믹스견,검은색/흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091709992[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709992[1].jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견,고흥군 풍양면사무소,20200909,20200921
N446488202000382,2011(년생),4(Kg),M,믹스견,검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091709952_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709952.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견,고흥군 풍양면사무소,20200909,20200921
N446488202000381,2016(년생),10(Kg),F,믹스견,흰색/검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091709772_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709772.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,얌전함,고흥군 풍양면사무소,20200909,20200921
N446488202000380,2020(년생),5(Kg),M,믹스견,검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091309687_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309687.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견,고흥군 금산면 연소마을,20200909,20200921
N446488202000379,2020(년생),5(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091309179_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309179.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견/자견,고흥군 금산면 연소,20200909,20200921
N446488202000378,2020(년생),5(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091309127_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309127.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견/귀여움,고흥군 금산면사무소,20200909,20200921
N446488202000377,2020(년생),5(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091309547_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309547.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견/귀여움,고흥군 금산면사무소,20200909,20200921
N446488202000376,2020(년생),2(Kg),F,믹스견,검정/흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200909130980_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909130980.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견,고흥군 도덕면 고흥만,20200909,20200921
N446488202000375,2020(년생),2(Kg),F,믹스견,흰색/검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091209624_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091209624.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견,고흥군 도덕면 고흥만,20200909,20200921
N446488202000374,2020(년생),2(Kg),M,믹스견,검정/흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200909120926_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909120926.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견,고흥군 도덕면 고흥만,20200909,20200921
N446488202000373,2020(년생),2(Kg),M,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009091209985_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091209985.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,새끼견,고흥군 도덕면 고흥만,20200909,20200921
N446488202000372,2017(년생),8(Kg),F,믹스견,흰색/검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091109142_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109142.jpg,전라남도 고흥군 포두면 우주로 607 (포두면/ 소매점) ,고흥군임시보호센터,온순함,고흥군 도덕면 고흥만 ,20200909,20200921
N446484202000340,2015(년생),4.3(Kg),F,미니어쳐 핀셔,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009091609181_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091609181.jpg,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,광양시 임시보호소,미니핀 검정 암컷 5살추정,광양읍 덕례리 영신아파트 주변,20200909,20200921
N446484202000339,2017(년생),18(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091509323_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091509323.jpg,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,광양시 임시보호소,믹스 갈색 암컷 3살추정,옥룡면 계곡길 주변,20200909,20200921
N445470202000725,2018(년생),6(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091709245_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709245.jpg,전라북도 남원시 왕정동 67 ,하나동물병원,피부질환,남원시 신정동 신정교회 부근,20200909,20200921
N445469202001197,2017(년생),15(Kg),F,브리타니 스파니엘,흰색/갈색,N,http://www.animal.go.kr/files/shelter/2020/07/20200909110996_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909110996.jpg,전라북도 정읍시 2산단5길 37-1 (하북동) ,정읍임시보호소,온순,전북 정읍시 고부면 태고로 54,20200909,20200921
N445469202001196,2018(년생),5(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200909100909_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909100909.jpg,전라북도 정읍시 2산단5길 37-1 (하북동) ,정읍임시보호소,온순,전북 정읍시 내장산로 410,20200909,20200921
N445469202001195,2018(년생),4(Kg),M,믹스견,황토색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091009830_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091009830.jpg,전라북도 정읍시 2산단5길 37-1 (하북동) ,정읍임시보호소,온순,전북 정읍시 상동동부3길 18,20200909,20200921
N445469202001194,2018(년생),5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091009220_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091009220.jpg,전라북도 정읍시 2산단5길 37-1 (하북동) ,정읍임시보호소,온순,전북 정읍시 석교길 100-6,20200909,20200921
N445467202001643,2020(년생),2(Kg),F,믹스견,갈색/흰색/밤색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092209321_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092209321.jpg,전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호센터,성격 좋음 아이/슬링백 가방에 넣어 버려짐,군산시 소룡동 은적사 입구,20200909,20200921
N445467202001640,2020(년생),2.5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092209423_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092209423.jpg,전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호센터,심한 피부병/ 매우 순함,군산시 회현면 용하1길13,20200909,20200921
N445464202002217,2016(년생),6.3(Kg),M,푸들,검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092309137_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092309137.jpg,전라북도 전주시 완산구 삼천동1가 592-1,프렌즈동물병원,등쪽털 부분적으로 깍음,효자제일교회근처,20200909,20200918
N445464202002215,2016(년생),3.5(Kg),M,믹스견,검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092309843_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092309843.jpg,전라북도 전주시 완산구 삼천동1가 592-1,프렌즈동물병원,연두색 목줄/털이 거칠고 야윈편,중화산 영무예다음,20200909,20200918
N445464202002214,2015(년생),20(Kg),F,진도견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200909230935_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909230935.jpg,전라북도 전주시 완산구 삼천동1가 592-1,프렌즈동물병원,노란목줄/체인견인줄,화산지구대,20200909,20200918
N445464202002208,2014(년생),2.8(Kg),M,요크셔 테리어,갈색 검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091809587_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091809587.jpg,전라북도 전주시 완산구 다가동3가 충경로 11 (다가동3가/ 늘푸른동물병원) ,늘푸른동물병원,미용한지 2달 정도 되어보임,중화산동 영아원,20200909,20200918
N444568202000922,2020(년생),1.00(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091309907_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309907.jpg,충청남도 당진시 고대면 연동로 30-6 (고대면) ,당진시동물보호소,3개월/순함,당진시 신복운로7길 4-31,20200909,20200918
N444568202000921,2020(년생),1.00(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/20200909130988_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909130988.jpg,충청남도 당진시 고대면 연동로 30-6 (고대면) ,당진시동물보호소,3개월/순함,당진시 신평면 동산절길 48-22,20200909,20200918
N444568202000920,2020(년생),1.00(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091309762_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309762.jpg,충청남도 당진시 고대면 연동로 30-6 (고대면) ,당진시동물보호소,3개월/순함/피부병,당진시 신평면 동산절길 48-22,20200909,20200918
